x,y,z,N_side,N_layer,t_label,p_label,phi,eta,q,pt,d0,z0
-9.998692419036427,-0.1438539131551274,68.85579365067923,6,1,T114,P7881,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-19.373904231794835,3.051613813996024,97.17352908506554,5,2,T114,P7882,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-28.754371952349764,6.231619454395986,125.49126451945185,5,3,T114,P7883,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-37.20126562585067,9.080397300734457,150.9772264103995,5,4,T114,P7884,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-46.591649304602,12.231001194465367,179.29496184478586,5,5,T114,P7885,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-55.98721489954596,15.36611804722451,207.61269727917215,5,6,T114,P7886,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-65.38793686878071,18.485739336178867,235.9304327135585,5,7,T114,P7887,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-73.85297421943253,21.280142779007093,261.4163946045062,5,8,T114,P7888,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-83.26342288173265,24.370299167211392,289.73413003889254,5,9,T114,P7889,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-92.6789537677881,27.44493551369027,318.05186547327884,5,10,T114,P7890,2.8107086747406536,1.7728837971224327,-1,69.87641919645012,0.033770278929417086,0.41953944988012226
-1.5262823784040491,9.594438528005249,23.68252041815726,3,1,T115,P7940,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-16.003984479921257,11.196101282469572,81.88758419389096,4,2,T115,P7941,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-26.496589104233504,12.390564265261611,124.08625543129789,5,3,T115,P7942,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-36.62433607828381,13.570271143107286,164.8298000743115,5,4,T115,P7943,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-46.02593997559011,14.68892607246766,202.6630915285384,5,5,T115,P7944,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-55.7863038753858,15.874230933928104,241.95150957715867,5,6,T115,P7945,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-65.54370509136116,17.083682289500743,281.2399276257789,5,7,T115,P7946,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-74.93687508774012,18.271075279185506,319.0732190800058,5,8,T115,P7947,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-84.68830797871755,19.52774056628504,358.36163712862606,5,9,T115,P7948,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-94.43660164571695,20.808530031011077,397.6500551772463,5,10,T115,P7949,3.033861449570857,2.0937282633762293,1,46.326773361549925,-0.09373540079814613,0.1349663425740386
-5.667885452751755,7.775920568903416,78.57652706251405,4,1,T116,P7950,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
-14.445260536277639,12.875156459716143,122.41663648021627,4,2,T116,P7951,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
-23.213621527323898,17.989876936705702,166.25674589791848,4,3,T116,P7952,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
-31.68109799034442,22.948830744555092,208.63551833503064,4,4,T116,P7953,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
-40.14012461699961,27.92218464808127,251.0142907721428,4,5,T116,P7954,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
-48.881886785768025,33.082234474560856,294.85440018984497,4,6,T116,P7955,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
-57.61452757773176,38.25770593381634,338.6945096075472,4,7,T116,P7956,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
-65.75673880742488,43.10204547903576,379.6119450640693,4,8,T116,P7957,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
-74.47166781919462,48.30728633291309,423.4520544817715,4,9,T116,P7958,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
-83.17739573141473,53.52790138723671,467.29216389947374,4,10,T116,P7959,2.617708838369632,2.1692574998377006,1,66.89651328443355,-0.03890939065919263,0.40581765567172123
5.240068074083743,8.476543495026906,3.818586311427097,1,1,T117,P8031,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
9.673511077063395,17.352891221822034,-32.34499570783769,2,2,T117,P8032,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
14.124720412821997,26.2203430134537,-68.50857772710248,2,3,T117,P8033,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
18.593773094819642,35.07881545249117,-104.67215974636726,2,4,T117,P8034,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
23.080556242256144,43.92832068247682,-140.83574176563206,2,5,T117,P8035,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
27.585146532984695,52.76877497738361,-176.99932378489686,2,6,T117,P8036,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
31.926222027021907,61.24709709695596,-211.71636252339104,2,7,T117,P8037,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
36.46552145945584,70.06977959664769,-247.87994454265583,2,8,T117,P8038,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
41.02257392798327,78.88330548738797,-284.04352656192054,2,9,T117,P8039,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
45.59726667833871,87.6876880362953,-320.20710858118537,2,10,T117,P8040,1.110589705222191,-2.00475946957951,1,57.478445368487954,-0.009202035405630693,0.3998216833069188
3.885242934321429,-8.769752860869499,-22.3752689040397,9,1,T118,P8076,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
-3.9750934490568555,-19.020017019545573,22.29459737917918,8,2,T118,P8077,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
-10.302237987110024,-27.29542281901252,58.31868309145248,8,3,T118,P8078,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
-16.618776527858596,-35.578926909340026,94.34276880372575,8,4,T118,P8079,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
-22.924755203480345,-43.870472729864474,130.36685451599908,8,5,T118,P8080,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
-29.220107223776647,-52.17008971450911,166.39094022827237,8,6,T118,P8081,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
-35.25367822257789,-60.14527229729301,200.97406251205473,7,7,T118,P8082,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
-41.277463196168696,-68.12784900023071,235.5571847958371,7,8,T118,P8083,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
-47.04108003439329,-75.78473497187488,268.6993436511285,7,9,T118,P8084,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
-53.04567448697138,-83.78175705022738,303.2824659349109,7,10,T118,P8085,-2.226341999614842,1.9541682915792271,-1,94.84203311153472,0.08424520699913807,-0.3822586661743995
2.8901964266614333,9.28178059886764,-5.636773271439932,2,1,T119,P8239,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
6.194701587742086,18.41274947547906,9.519265717912173,2,2,T119,P8240,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
9.488069350352504,27.547741307193576,24.675304707264278,2,3,T119,P8241,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
12.770294816899225,36.68674250929435,39.831343696616386,2,4,T119,P8242,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
16.04137310636315,45.82973949110993,54.98738268596849,2,5,T119,P8243,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
19.301299354298656,54.97671865601874,70.1434216753206,2,6,T119,P8244,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
22.550068712846873,64.12766640148435,85.29946066467271,2,7,T119,P8245,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
25.787676350736533,73.28256911906307,100.4554996540248,2,8,T119,P8246,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
29.01411745330081,82.44141319443486,115.6115386433769,2,9,T119,P8247,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
32.22938722247287,91.60418500741258,130.767577632729,2,10,T119,P8248,1.221729820448192,1.2280140858956972,-1,92.62336237191582,0.004527451965655849,-0.20792812260792037
8.871771674515637,-3.9309239487092245,36.76723901196501,11,1,T120,P8340,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
19.732684589488937,1.9228438686487215,78.48083081409433,0,2,T120,P8341,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
28.34005014915647,6.577457413992929,111.56402431233487,0,3,T120,P8342,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
36.941717572414554,11.242592639676094,144.6472178105753,0,4,T120,P8343,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
45.91125279967964,16.121822865234186,179.16881102613064,0,5,T120,P8344,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
54.50118109294218,20.80853824499177,212.25200452437116,0,6,T120,P8345,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
63.08537200843436,25.505753958649585,245.33519802261168,0,7,T120,P8346,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
72.03662887360474,30.418436557891283,279.8567912381669,0,8,T120,P8347,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
80.60900017473251,35.13718844900007,312.9399847364075,0,9,T120,P8348,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
89.1755949366957,39.86641918121774,346.02317823464796,0,10,T120,P8349,0.4928213773580996,1.932477601884195,-1,92.7885058256516,-0.07662758087437305,0.16629642969557745
8.73156745008557,-4.7006686706991765,-77.59591227202104,11,1,T121,P8410,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
17.38483967679829,-9.540624722426408,-107.4948343602344,11,2,T121,P8411,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
26.044564428934628,-14.369026324352259,-137.39375644844782,11,3,T121,P8412,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
35.12359990061524,-19.414879525997378,-168.716436731338,11,4,T121,P8413,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
43.38340722939907,-23.99095619571231,-197.19160062487458,11,5,T121,P8414,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
52.47593131172181,-29.01246248774843,-228.51428090776477,11,6,T121,P8415,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
60.747971347679425,-33.56638919327021,-256.9894448013013,11,7,T121,P8416,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
69.85391875060193,-38.563512518122415,-288.3121250841915,11,8,T121,P8417,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
78.13813209528112,-43.09525655939219,-316.7872889777281,11,9,T121,P8418,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
87.25743743237246,-48.067961034572235,-348.1099692606183,11,10,T121,P8419,-0.511983484299328,-1.8233583041861672,-1,86.07633480635147,0.0017307888912821978,-0.47696990183807664
-9.342596070284317,1.964696782540189,-0.6479775063062133,5,1,T122,P8422,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-15.439327511433056,12.523756689788303,-32.92158708874862,4,2,T122,P8423,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-20.222426269522153,20.780577383964495,-58.179194588051374,4,3,T122,P8424,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-25.01581026238682,29.031431376271115,-83.43680208735412,4,4,T122,P8425,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-30.353846352836932,38.19203335701941,-111.50081041991274,4,5,T122,P8426,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-35.16891915666292,46.43024891618417,-136.7584179192155,4,6,T122,P8427,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-40.53103543376701,55.57677650776168,-164.82242625177412,4,7,T122,P8428,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-45.36776372576931,63.802296621087365,-190.08003375107683,4,8,T122,P8429,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-50.48429904432962,72.47825354005987,-216.7408416670075,4,9,T122,P8430,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-55.61227338844701,81.14745426746225,-243.4016495829382,4,10,T122,P8431,2.0928030811303238,-1.7004638197352633,-1,89.07135714571265,0.07116022424191404,0.16190427493228954
-9.169088539140718,3.369015222634919,-95.95184002693713,5,1,T123,P8437,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
-18.6426924851858,4.904258024603229,-146.0406933853421,5,2,T123,P8438,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
-28.399108307992417,6.458662546780402,-197.60274831311193,5,3,T123,P8439,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
-37.88075192076842,7.943443779207884,-247.69160167151688,5,4,T123,P8440,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
-47.36625830152033,9.403344326709583,-297.7804550299219,5,5,T123,P8441,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
-57.13471238786624,10.880208534762653,-349.3425099576917,5,6,T123,P8442,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
-66.62785725775001,12.289585229229496,-399.4313633160967,5,7,T123,P8443,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
-76.404043405045,13.714368559962267,-450.9934182438665,5,8,T123,P8444,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
-85.90455752242583,15.073181429089107,-501.0822716022715,5,9,T123,P8445,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
-95.68818393847424,16.445944073279875,-552.6443265300413,5,10,T123,P8446,2.9769992146803705,-2.3545287003140323,-1,42.550365254547444,-0.01833734698750855,-0.4586298666853216
0.34069534076017655,9.911672168651151,-26.597727860582875,2,1,T124,P8481,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
4.779410794479369,18.215858149511643,-51.902630876543554,2,2,T124,P8482,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
9.697485243341685,27.45011111887545,-80.01918978316652,2,3,T124,P8483,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
14.11129403344255,35.76756214958413,-105.3240927991272,2,4,T124,P8484,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
19.001672357711424,45.016512578269385,-133.44065170575016,2,5,T124,P8485,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
23.390534842148394,53.34715395672919,-158.74555472171085,2,6,T124,P8486,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
28.253173119531425,62.61071877649991,-186.86211362833382,2,7,T124,P8487,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
32.61704988031153,70.95447568214664,-212.16701664429445,2,8,T124,P8488,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
37.451904437659756,80.23257169350836,-240.28357555091742,2,9,T124,P8489,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
41.79075628119533,88.58936918798307,-265.5884785668781,2,10,T124,P8490,1.0778686362880876,-1.7146759679832932,-1,77.15367037094956,0.043841552487259405,-0.026986527899533486
0.34243798151682503,9.71760899775797,3.0550140335497717,2,1,T125,P8548,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
4.830732701401583,18.923459032562626,23.088917730355146,2,2,T125,P8549,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
9.00641117426704,27.52210447980087,41.7872278473735,2,3,T125,P8550,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
13.169175006368697,36.12700956435837,60.485537964391845,2,4,T125,P8551,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
17.614904159109948,45.3534908360198,80.51944166119722,2,5,T125,P8552,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
21.750886394239647,53.971300542430974,99.21775177821556,2,6,T125,P8553,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
26.16796555291773,63.21153192816086,119.25165547502093,2,7,T125,P8554,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
30.277126234354096,71.84216300185439,137.94996559203932,2,8,T125,P8555,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
34.373324327044976,80.47895380756049,156.64827570905763,2,9,T125,P8556,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
38.747679886078025,89.73948715067937,176.68217940586302,2,10,T125,P8557,1.1149648728994315,1.4238334307030907,-1,74.05658475201727,0.039640817668114225,-0.14307702503681552
8.90361855656975,-4.40369280706239,0.4045198102571508,11,1,T126,P8591,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
18.32757566197648,-6.71468996251222,-48.135133059019886,11,2,T126,P8592,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
27.470719053694125,-8.936153817661198,-95.20388735650063,11,3,T126,P8593,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
36.90445200261659,-11.206915369533062,-143.74354022577768,11,4,T126,P8594,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
46.34306660493175,-13.457299729149634,-192.28319309505468,11,5,T126,P8595,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
55.78653952542232,-15.68720882527987,-240.82284596433172,11,6,T126,P8596,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
65.23480585679414,-17.89671979119743,-289.3624988336087,11,7,T126,P8597,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
74.68784183957533,-20.085734657589988,-337.9021517028858,11,8,T126,P8598,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
84.14558290092894,-22.254330837940064,-386.44180457216277,11,9,T126,P8599,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
93.32119179294142,-24.33763931295469,-433.5105588696436,11,10,T126,P8600,-0.24372409887271562,-2.312918249978968,-1,52.15346939935745,-0.021354873691708076,0.4894417267953418
-9.438340833936119,1.751449003443468,44.369517530335806,5,1,T127,P8665,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-18.468742208600997,6.128468917516163,82.05629615675088,5,2,T127,P8666,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-27.14477360248446,10.351649883473499,118.29358329753457,5,3,T127,P8667,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-36.160472867542836,14.758873476717127,155.98036192394963,5,4,T127,P8668,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-44.82230045594406,19.011110658212147,192.21764906473337,5,5,T127,P8669,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-53.82319652589135,23.448488516109816,229.90442769114838,5,6,T127,P8670,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-62.470760465541716,27.72965846467935,266.1417148319322,5,7,T127,P8671,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-71.45675255010028,32.19714089834058,303.8284934583472,5,8,T127,P8672,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-80.08991847927075,36.50727132076233,340.0657805991309,5,9,T127,P8673,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-89.0609058260185,41.00480824003791,377.7525592255459,5,10,T127,P8674,2.6926896897996855,2.0336242125930872,1,68.40196258366376,0.025254348615361466,0.09581721875183447
-3.687045016972553,9.068064476984953,31.48097920324331,3,1,T128,P8864,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-18.11616902288812,8.335148517867557,54.29025118216478,5,2,T128,P8865,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-27.73631036145928,7.861015177847023,69.49643250144577,5,3,T128,P8866,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-38.15875873171639,7.3602902602877744,85.9697955973335,5,4,T128,P8867,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-48.58183834582502,6.8728819799231236,102.44315869322125,5,5,T128,P8868,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-58.20369305968042,6.434893779631878,117.64934001250222,5,6,T128,P8869,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-68.6279490448222,5.97332836713505,134.12270310838994,5,7,T128,P8870,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-79.05278624024244,5.5250818693678045,150.5960662042777,5,8,T128,P8871,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-88.67621852405549,5.123244990683952,165.80224752355866,5,9,T128,P8872,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-98.30012076982236,4.732825521319829,181.00842884283966,5,10,T128,P8873,-3.0895787756584325,1.2376638727937714,1,94.43440509768413,-0.09246539464976222,0.26412252096816313
-3.5086108570192547,-9.345202462687926,-21.43987743263844,8,1,T129,P8895,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-5.418849124095602,-18.36112548717114,-62.41625754059313,8,2,T129,P8896,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-7.4446246314522755,-28.025449041994563,-106.31952194197318,8,3,T129,P8897,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-9.448760886858883,-37.694283203788935,-150.2227863433532,8,4,T129,P8898,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-11.29975578328944,-46.722555248526184,-191.1991664513079,8,5,T129,P8899,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-13.262027769672551,-56.39997250882825,-235.10243085268795,8,6,T129,P8900,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-15.202631352161795,-66.08175818679824,-279.00569525406803,8,7,T129,P8901,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-16.99430306652958,-75.12198996968587,-319.98207536202267,8,8,T129,P8902,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-18.89298692246241,-84.8120836634401,-363.8853397634027,8,9,T129,P8903,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-20.769974156859515,-94.50640339720404,-407.7886041647827,8,10,T129,P8904,-1.782865765932344,-2.1976074499474096,-1,51.308403348930256,-0.014740836247879363,0.22463386968741594
-3.2800109061333025,9.18241576064511,-45.235624313115316,3,1,T130,P9086,-3.1036177818257435,-0.9942467271673243,1,94.9496410850912,-0.09299506230846943,-0.41819372264288523
-17.91527148059262,8.64448992013418,-62.31688455724925,5,2,T130,P9087,-3.1036177818257435,-0.9942467271673243,1,94.9496410850912,-0.09299506230846943,-0.41819372264288523
-27.67264488016272,8.300654941721621,-73.70439138667189,5,3,T130,P9088,-3.1036177818257435,-0.9942467271673243,1,94.9496410850912,-0.09299506230846943,-0.41819372264288523
-37.43042255221865,7.968490744865374,-85.0918982160945,5,4,T130,P9089,-3.1036177818257435,-0.9942467271673243,1,94.9496410850912,-0.09299506230846943,-0.41819372264288523
-47.18859053736254,7.647997804756766,-96.47940504551714,5,5,T130,P9090,-3.1036177818257435,-0.9942467271673243,1,94.9496410850912,-0.09299506230846943,-0.41819372264288523
