Source,Target,weight
5802,2453,0
5802,2483,0
5802,2873,0
5802,4033,0
5802,4233,0
5802,4343,0
5802,4543,0
5802,4563,0
5802,4743,0
5802,5803,1
5802,6453,0
5802,6513,0
5802,7593,0
5802,8113,0
5802,8153,0
5802,8193,0
5802,8413,0
5802,8433,0
5802,8483,0
5802,8773,0
5802,9373,0
5802,9773,0
5812,213,0
5812,983,0
5812,3093,0
5812,4913,0
5812,5693,0
5812,5813,1
5812,6313,0
5812,6843,0
5812,7013,0
5812,7533,0
5812,7893,0
5812,8453,0
5812,9273,0
5812,9643,0
5812,9713,0
5822,83,0
5822,2303,0
5822,2383,0
5822,2553,0
5822,3313,0
5822,5113,0
5822,5823,1
5822,6283,0
5822,6423,0
5822,7023,0
5822,7523,0
5822,7943,0
5822,8563,0
5822,8723,0
5822,8783,0
5822,8893,0
5822,9293,0
5832,1013,0
5832,1113,0
5832,1123,0
5832,1243,0
5832,1333,0
5832,2133,0
5832,2893,0
5832,3083,0
5832,3243,0
5832,4893,0
5832,5023,0
5832,5083,0
5832,5383,0
5832,5543,0
5832,5833,1
5832,5893,0
5832,6663,0
5832,7693,0
5832,7753,0
5832,9073,0
5842,393,0
5842,993,0
5842,1073,0
5842,2043,0
5842,2773,0
5842,3703,0
5842,4713,0
5842,4783,0
5842,5243,0
5842,5463,0
5842,5483,0
5842,5843,1
5842,6063,0
5842,6343,0
5842,6433,0
5852,1133,0
5852,1183,0
5852,1883,0
5852,2343,0
5852,2463,0
5852,2883,0
5852,3523,0
5852,4773,0
5852,5233,0
5852,5393,0
5852,5853,1
5852,6053,0
5852,6483,0
5852,9323,0
5852,9483,0
5852,9633,0
5862,273,0
5862,313,0
5862,533,0
5862,933,0
5862,1203,0
5862,1433,0
5862,1583,0
5862,2273,0
5862,3823,0
5862,3893,0
5862,4983,0
5862,5863,1
5862,6073,0
5862,7583,0
5862,7923,0
5862,8503,0
5862,8713,0
5862,9253,0
5862,9873,0
5872,3,0
5872,533,0
5872,613,0
5872,933,0
5872,1203,0
5872,2913,0
5872,3893,0
5872,4983,0
5872,5873,1
5872,6753,0
5872,7583,0
5872,7913,0
5872,8503,0
5872,8713,0
5872,9003,0
5882,443,0
5882,583,0
5882,783,0
5882,833,0
5882,1733,0
5882,2123,0
5882,2183,0
5882,2393,0
5882,3323,0
5882,3813,0
5882,5333,0
5882,5343,0
5882,5883,1
5882,6543,0
5882,7203,0
5882,7503,0
5882,7853,0
5882,8163,0
5882,9433,0
5892,1063,0
5892,1113,0
5892,3083,0
5892,3243,0
5892,3503,0
5892,4473,0
5892,4603,0
5892,5293,0
5892,5723,0
5892,5833,0
5892,5893,1
5892,6083,0
5892,6663,0
5892,6953,0
5892,9073,0
5892,9263,0
5902,763,0
5902,1303,0
5902,3413,0
5902,4353,0
5902,4653,0
5902,4703,0
5902,4883,0
5902,4933,0
5902,5793,0
5902,5903,1
5902,7443,0
5902,7903,0
5902,8613,0
5902,8793,0
5902,9013,0
5902,9593,0
5912,653,0
5912,903,0
5912,2623,0
5912,3853,0
5912,4693,0
5912,5033,0
5912,5103,0
5912,5213,0
5912,5913,1
5912,6393,0
5912,7073,0
5912,7093,0
5912,7273,0
5912,7483,0
5912,7643,0
5912,9153,0
5922,683,0
5922,1193,0
5922,1293,0
5922,1923,0
5922,2013,0
5922,3143,0
5922,3493,0
5922,4833,0
5922,5263,0
5922,5923,1
5922,6623,0
5922,6783,0
5922,7183,0
5922,8243,0
5922,8263,0
5922,8763,0
5922,9333,0
5922,9353,0
5932,273,0
5932,743,0
5932,1553,0
5932,1563,0
5932,1583,0
5932,2273,0
5932,3573,0
5932,3823,0
5932,4143,0
5932,4273,0
5932,5573,0
5932,5933,1
5932,7823,0
5932,7923,0
5932,9243,0
5932,9253,0
5932,9653,0
5942,733,0
5942,833,0
5942,913,0
5942,1213,0
5942,1343,0
5942,1413,0
5942,1513,0
5942,2183,0
5942,3713,0
5942,4023,0
5942,5143,0
5942,5343,0
5942,5943,1
5942,7033,0
5942,7083,0
5942,7233,0
5942,7843,0
5942,8423,0
5942,8683,0
5942,8693,0
5942,8903,0
5942,9553,0
5952,793,0
5952,1693,0
5952,3013,0
5952,3743,0
5952,4323,0
5952,4873,0
5952,5493,0
5952,5953,1
5952,6373,0
5952,8553,0
5952,9563,0
5952,9743,0
5962,143,0
5962,2613,0
5962,4463,0
5962,5963,1
5962,7053,0
5962,7413,0
5962,7683,0
5962,8353,0
5972,303,0
5972,1053,0
5972,1353,0
5972,1683,0
5972,1703,0
5972,2283,0
5972,3533,0
5972,3783,0
5972,4283,0
5972,4463,0
5972,5523,0
5972,5583,0
5972,5973,1
5972,7683,0
5972,7813,0
5972,8353,0
5972,8643,0
5972,8953,0
5972,9033,0
5982,553,0
5982,703,0
5982,1843,0
5982,2523,0
5982,2573,0
5982,3033,0
5982,4523,0
5982,4943,0
5982,5983,1
5982,6763,0
5992,233,0
5992,283,0
5992,1403,0
5992,1633,0
5992,2643,0
5992,2923,0
5992,2983,0
5992,3423,0
5992,3763,0
5992,4453,0
5992,5123,0
5992,5503,0
5992,5783,0
5992,5993,1
5992,6253,0
5992,7353,0
5992,7403,0
5992,8123,0
5992,8983,0
5992,9523,0
5992,9863,0
6002,113,0
6002,793,0
6002,1693,0
6002,2173,0
6002,2853,0
6002,2943,0
6002,3293,0
6002,3743,0
6002,4843,0
6002,6003,1
6002,6153,0
6002,6373,0
6002,6603,0
6002,7063,0
6002,7313,0
6002,7493,0
6002,7863,0
6002,8293,0
6002,9943,0
6012,373,0
6012,403,0
6012,663,0
6012,673,0
6012,1313,0
6012,1933,0
6012,2493,0
6012,2693,0
6012,3273,0
6012,4993,0
6012,5613,0
6012,6013,1
6012,6913,0
6012,7633,0
6012,7733,0
6012,7793,0
6012,8023,0
6012,8073,0
6012,8203,0
6012,8363,0
6012,8533,0
6012,8583,0
6022,1503,0
6022,2003,0
6022,3073,0
6022,3153,0
6022,3233,0
6022,3653,0
6022,3803,0
6022,3873,0
6022,4663,0
6022,6023,1
6022,6243,0
6022,6523,0
6022,8083,0
6022,8473,0
6022,9473,0
6032,433,0
6032,1713,0
6032,1983,0
6032,2513,0
6032,4633,0
6032,5173,0
6032,5363,0
6032,5423,0
6032,6033,1
6032,6273,0
6032,7343,0
6032,8343,0
6032,8633,0
6032,9193,0
6042,283,0
6042,893,0
6042,1633,0
6042,2223,0
6042,2473,0
6042,3253,0
6042,3403,0
6042,3763,0
6042,4613,0
6042,6043,1
6042,8983,0
6042,9803,0
6042,9813,0
6042,9863,0
6052,1133,0
6052,1183,0
6052,1883,0
6052,2343,0
6052,2463,0
6052,2883,0
6052,3523,0
6052,5233,0
6052,5393,0
6052,5853,0
6052,6053,1
6052,6223,0
6052,6323,0
6052,6483,0
6052,8973,0
6052,9323,0
6052,9483,0
6052,9633,0
6062,393,0
6062,1073,0
6062,1593,0
6062,2043,0
6062,2773,0
6062,3703,0
6062,4783,0
6062,5243,0
6062,5463,0
6062,5483,0
6062,5843,0
6062,6063,1
6062,6343,0
6062,6433,0
6072,273,0
6072,313,0
6072,533,0
6072,933,0
6072,1203,0
6072,1433,0
6072,1583,0
6072,2273,0
6072,3823,0
6072,3893,0
6072,5573,0
6072,5863,0
6072,6073,1
6072,7583,0
6072,7923,0
6072,8503,0
6072,8713,0
6072,9253,0
6072,9873,0
6082,1063,0
6082,1113,0
6082,1253,0
6082,2033,0
6082,3503,0
6082,4473,0
6082,4603,0
6082,5293,0
6082,5723,0
6082,5893,0
6082,6083,1
6082,6103,0
6082,6953,0
6082,8963,0
6082,9073,0
6082,9263,0
6082,9983,0
6092,103,0
6092,1383,0
6092,1753,0
6092,2353,0
6092,3133,0
6092,3773,0
6092,3833,0
6092,4573,0
6092,4583,0
6092,4923,0
6092,5683,0
6092,6093,1
6092,6503,0
6092,6683,0
6092,6773,0
6092,6873,0
6092,7113,0
6092,7223,0
6092,7433,0
6092,9113,0
6092,9283,0
6102,1253,0
6102,2033,0
6102,2193,0
6102,2673,0
6102,2713,0
6102,3503,0
6102,4363,0
6102,5003,0
6102,5293,0
6102,6103,1
6102,6953,0
6102,8963,0
6102,9983,0
6112,773,0
6112,1023,0
6112,1443,0
6112,1863,0
6112,1993,0
6112,2253,0
6112,4113,0
6112,4723,0
6112,5403,0
6112,6113,1
6112,9703,0
6112,9833,0
6122,163,0
6122,1003,0
6122,1463,0
6122,1973,0
6122,2323,0
6122,2593,0
6122,3443,0
6122,4333,0
6122,4443,0
6122,5643,0
6122,6123,1
6122,6303,0
6122,6473,0
6122,6803,0
6122,7163,0
6122,7473,0
6122,7653,0
6122,7773,0
6122,9463,0
6122,9623,0
6132,33,0
6132,483,0
6132,953,0
6132,1643,0
6132,1673,0
6132,2153,0
6132,2203,0
6132,2403,0
6132,2413,0
6132,3583,0
6132,4093,0
6132,5713,0
6132,6133,1
6132,6383,0
6132,6973,0
6132,7453,0
6132,8133,0
6132,8303,0
6132,8523,0
6132,9543,0
6142,43,0
6142,453,0
6142,1273,0
6142,1483,0
6142,3113,0
6142,3303,0
6142,3553,0
6142,3983,0
6142,4313,0
6142,4393,0
6142,5373,0
6142,5703,0
6142,6143,1
6142,6883,0
6142,7103,0
6142,8573,0
6142,8653,0
6142,9443,0
6142,9823,0
6152,113,0
6152,793,0
6152,1693,0
6152,2173,0
6152,2943,0
6152,3293,0
6152,3743,0
6152,4843,0
6152,6003,0
6152,6153,1
6152,6373,0
6152,6603,0
6152,7063,0
6152,7313,0
6152,7863,0
6152,8293,0
6152,9943,0
6162,203,0
6162,603,0
6162,2953,0
6162,3883,0
6162,4863,0
6162,5253,0
6162,6163,1
6162,6173,0
6162,6903,0
6162,6923,0
6162,7623,0
6162,8253,0
6162,8323,0
6162,9573,0
6162,9893,0
6162,9953,0
6172,603,0
6172,1573,0
6172,2953,0
6172,3543,0
6172,3883,0
6172,4863,0
6172,6163,0
6172,6173,1
6172,6903,0
6172,6923,0
6172,7553,0
6172,7623,0
6172,8253,0
6172,8323,0
6172,9573,0
6172,9893,0
6172,9953,0
6182,503,0
6182,923,0
6182,1793,0
6182,1803,0
6182,2023,0
6182,3603,0
6182,3963,0
6182,4063,0
6182,4503,0
6182,5623,0
6182,6183,1
6182,6413,0
6182,6613,0
6182,7983,0
6192,1103,0
6192,1453,0
6192,1783,0
6192,2243,0
6192,2763,0
6192,3483,0
6192,3563,0
6192,4243,0
6192,6193,1
6192,6443,0
6192,8493,0
6192,8513,0
6192,8913,0
6192,9143,0
6192,9963,0
6202,33,0
6202,383,0
6202,623,0
6202,813,0
6202,2203,0
6202,2413,0
6202,4003,0
6202,5473,0
6202,6203,1
6202,6653,0
6202,6793,0
6202,6973,0
6202,7193,0
6202,8593,0
6202,8603,0
6202,8993,0
6202,9023,0
6202,9173,0
6202,9543,0
6212,23,0
6212,193,0
6212,493,0
6212,753,0
6212,1403,0
6212,1493,0
6212,1953,0
6212,2743,0
6212,2923,0
6212,3663,0
6212,4453,0
6212,5303,0
6212,6213,1
6212,6893,0
6212,7353,0
6212,7673,0
6212,8143,0
6212,8403,0
6212,8743,0
6212,9163,0
6212,9733,0
6212,9753,0
6222,683,0
6222,1183,0
6222,1193,0
6222,1883,0
6222,3493,0
6222,3523,0
6222,5233,0
6222,5393,0
6222,6053,0
6222,6223,1
6222,6323,0
6222,6463,0
6222,6483,0
6222,6623,0
6222,7183,0
6222,8763,0
6222,8973,0
6222,9633,0
6232,643,0
6232,863,0
6232,1083,0
6232,1323,0
6232,2073,0
6232,2503,0
6232,2683,0
6232,2703,0
6232,2753,0
6232,3123,0
6232,3753,0
6232,4083,0
6232,4263,0
6232,4403,0
6232,4963,0
6232,5733,0
6232,6233,1
6232,6743,0
6232,8833,0
6232,9083,0
6232,9303,0
6232,9903,0
6242,1503,0
6242,3043,0
6242,3233,0
6242,3653,0
6242,3803,0
6242,3873,0
6242,3903,0
6242,4663,0
6242,6023,0
6242,6243,1
6242,8083,0
6242,8473,0
6252,233,0
6252,283,0
6252,1403,0
6252,1493,0
6252,2643,0
6252,2923,0
6252,2983,0
6252,3423,0
6252,3763,0
6252,4453,0
6252,5123,0
6252,5503,0
6252,5783,0
6252,5993,0
6252,6253,1
6252,7353,0
6252,7403,0
6252,8123,0
6252,8983,0
6252,9523,0
6252,9863,0
6262,513,0
6262,1223,0
6262,2063,0
6262,3693,0
6262,3733,0
6262,4053,0
6262,6263,1
6262,6553,0
6262,6673,0
6262,7213,0
6262,8873,0
6262,8923,0
6262,9413,0
6272,433,0
6272,843,0
6272,1713,0
6272,1983,0
6272,2513,0
6272,3993,0
6272,4633,0
6272,5173,0
6272,5363,0
6272,6033,0
6272,6273,1
6272,7263,0
6272,7343,0
6272,8343,0
6272,9193,0
6282,83,0
6282,183,0
6282,2303,0
6282,2383,0
6282,2553,0
6282,3313,0
6282,5063,0
6282,5113,0
6282,5823,0
6282,6283,1
6282,6423,0
6282,6633,0
6282,7023,0
6282,7523,0
6282,7613,0
6282,7943,0
6282,8563,0
6282,8723,0
6282,8783,0
6282,8813,0
6282,8893,0
6282,9293,0
6292,93,0
6292,1503,0
6292,2003,0
6292,3073,0
6292,3153,0
6292,3233,0
6292,3633,0
6292,4433,0
6292,4483,0
6292,6023,0
6292,6293,1
6292,6523,0
6292,6993,0
6292,7043,0
6292,7293,0
6292,8083,0
6292,9383,0
6292,9473,0
6302,1003,0
6302,1973,0
6302,2323,0
6302,2593,0
6302,4333,0
6302,4443,0
6302,5643,0
6302,6123,0
6302,6303,1
6302,6473,0
6302,6803,0
6302,7163,0
6302,7473,0
6302,7653,0
6302,7773,0
6302,9463,0
6302,9503,0
6302,9623,0
6312,213,0
6312,983,0
6312,3093,0
6312,4153,0
6312,4913,0
6312,5693,0
6312,5813,0
6312,6313,1
6312,6843,0
6312,7013,0
6312,7533,0
6312,7893,0
6312,8453,0
6312,9273,0
6312,9423,0
6312,9643,0
6312,9713,0
6322,683,0
6322,1183,0
6322,1883,0
6322,2463,0
6322,3493,0
6322,3523,0
6322,5233,0
6322,5393,0
6322,5853,0
6322,6053,0
6322,6223,0
6322,6323,1
6322,6463,0
6322,6483,0
6322,6623,0
6322,7183,0
6322,8763,0
6322,8973,0
6322,9323,0
6322,9483,0
6322,9633,0
6332,883,0
6332,2123,0
6332,2233,0
6332,3213,0
6332,3613,0
6332,3623,0
6332,5203,0
6332,6333,1
6332,6593,0
6332,6833,0
6332,7373,0
6332,9093,0
6332,9393,0
6332,9693,0
6342,393,0
6342,993,0
6342,1073,0
6342,2043,0
6342,2773,0
6342,3703,0
6342,4713,0
6342,4783,0
6342,5243,0
6342,5463,0
6342,5483,0
6342,5843,0
6342,6063,0
6342,6343,1
6342,6433,0
6352,653,0
6352,903,0
6352,2263,0
6352,4223,0
6352,6353,1
6352,6363,0
6352,7603,0
6352,9153,0
6362,653,0
6362,903,0
6362,2263,0
6362,4223,0
6362,5103,0
6362,5213,0
6362,6353,0
6362,6363,1
6362,7603,0
6362,9153,0
6372,793,0
6372,1693,0
6372,2943,0
6372,3293,0
6372,3743,0
6372,4323,0
6372,4843,0
6372,4873,0
6372,5493,0
6372,5953,0
6372,6003,0
6372,6153,0
6372,6373,1
6372,6603,0
6372,7063,0
6372,7313,0
6372,7863,0
6372,8553,0
6372,9743,0
6372,9943,0
6382,33,0
6382,483,0
6382,623,0
6382,953,0
6382,1643,0
6382,1673,0
6382,2153,0
6382,2203,0
6382,2403,0
6382,2413,0
6382,5713,0
6382,6133,0
6382,6383,1
6382,6653,0
6382,6973,0
6382,7453,0
6382,8133,0
6382,8303,0
6382,8523,0
6382,8603,0
6382,9173,0
6382,9543,0
6392,1743,0
6392,2623,0
6392,3853,0
6392,4693,0
6392,5913,0
6392,6393,1
6392,6703,0
6392,7073,0
6392,7123,0
6392,7273,0
6392,7483,0
6392,7643,0
6392,8053,0
6402,963,0
6402,2103,0
6402,2843,0
6402,3923,0
6402,4043,0
6402,6403,1
6402,7323,0
6412,503,0
6412,923,0
6412,1793,0
6412,1803,0
6412,2023,0
6412,3603,0
6412,3963,0
6412,4063,0
6412,4503,0
6412,5623,0
6412,6183,0
6412,6413,1
6412,6613,0
6422,83,0
6422,2303,0
6422,2383,0
6422,2553,0
6422,3313,0
6422,5113,0
6422,5823,0
6422,6283,0
6422,6423,1
6422,7023,0
6422,7523,0
6422,7943,0
6422,8563,0
6422,8783,0
6422,8893,0
6422,9293,0
6422,9833,0
6432,393,0
6432,1073,0
6432,1593,0
6432,2043,0
6432,2773,0
6432,3703,0
6432,4783,0
6432,5243,0
6432,5463,0
6432,5483,0
6432,5843,0
6432,6063,0
6432,6343,0
6432,6433,1
6442,1453,0
6442,1783,0
6442,2243,0
6442,2763,0
6442,3483,0
6442,3563,0
6442,4243,0
6442,6193,0
6442,6443,1
6442,8493,0
6442,8513,0
6442,8913,0
6442,9143,0
6442,9963,0
6452,173,0
6452,2483,0
6452,2873,0
6452,3343,0
6452,4033,0
6452,4233,0
6452,4343,0
6452,4543,0
6452,4563,0
6452,4743,0
6452,5803,0
6452,6453,1
6452,6513,0
6452,7593,0
6452,8113,0
6452,8153,0
6452,8193,0
6452,8413,0
6452,8433,0
6452,8483,0
6452,8773,0
6452,9373,0
6452,9773,0
6462,683,0
6462,1183,0
6462,1193,0
6462,1883,0
6462,3493,0
6462,3523,0
6462,5233,0
6462,6053,0
6462,6223,0
6462,6323,0
6462,6463,1
6462,6483,0
6462,6623,0
6462,7183,0
6462,8263,0
6462,8763,0
6462,8973,0
6462,9633,0
6472,163,0
6472,1003,0
6472,1463,0
6472,1973,0
6472,2323,0
6472,2593,0
6472,3443,0
6472,4333,0
6472,4443,0
6472,5643,0
6472,6123,0
6472,6303,0
6472,6473,1
6472,6803,0
6472,7163,0
6472,7473,0
6472,7653,0
6472,7773,0
6472,9463,0
6472,9623,0
6482,1133,0
6482,1183,0
6482,1883,0
6482,2343,0
6482,2463,0
6482,2883,0
6482,3523,0
6482,5233,0
6482,5393,0
6482,5853,0
6482,6053,0
6482,6223,0
6482,6323,0
6482,6463,0
6482,6483,1
6482,8973,0
6482,9323,0
6482,9483,0
6482,9633,0
6492,463,0
6492,1573,0
6492,2093,0
6492,2143,0
6492,3063,0
6492,3473,0
6492,3543,0
6492,5153,0
6492,6493,1
6492,7763,0
6492,8003,0
6492,8623,0
6492,8673,0
6492,8703,0
6492,9043,0
6492,9213,0
6492,9223,0
6492,9313,0
6502,103,0
6502,1383,0
6502,1753,0
6502,2353,0
6502,3133,0
6502,3773,0
6502,3833,0
6502,5683,0
6502,6093,0
6502,6503,1
6502,6773,0
6502,6873,0
6502,7433,0
6502,9283,0
6512,853,0
6512,2453,0
6512,2483,0
6512,2873,0
6512,4033,0
6512,4233,0
6512,4543,0
6512,4563,0
6512,4573,0
6512,4743,0
6512,5803,0
6512,6453,0
6512,6513,1
6512,6683,0
6512,7113,0
6512,7223,0
6512,7593,0
6512,8113,0
6512,8153,0
6512,8193,0
6512,8413,0
6512,8433,0
6512,9113,0
6512,9373,0
6512,9773,0
6522,1503,0
6522,2003,0
6522,3073,0
6522,3153,0
6522,3233,0
6522,3653,0
6522,3803,0
6522,3873,0
6522,4483,0
6522,4663,0
6522,6023,0
6522,6243,0
6522,6293,0
6522,6523,1
6522,7043,0
6522,8083,0
6522,8473,0
6522,9473,0
6532,1273,0
6532,1373,0
6532,3303,0
6532,3793,0
6532,4133,0
6532,4313,0
6532,4393,0
6532,5163,0
6532,5283,0
6532,5313,0
6532,5443,0
6532,5553,0
6532,6533,1
6532,6813,0
6532,7103,0
6532,7253,0
6532,7333,0
6532,8573,0
6532,8843,0
6542,443,0
6542,583,0
6542,783,0
6542,1733,0
6542,2123,0
6542,2233,0
6542,2393,0
6542,3213,0
6542,3323,0
6542,3623,0
6542,3813,0
6542,5333,0
6542,5883,0
6542,6543,1
6542,6593,0
6542,7203,0
6542,7373,0
6542,7503,0
6542,7853,0
6542,8163,0
6542,9393,0
6542,9433,0
6542,9693,0
6552,513,0
6552,1223,0
6552,2063,0
6552,3643,0
6552,3693,0
6552,3733,0
6552,4053,0
6552,4793,0
6552,6263,0
6552,6553,1
6552,6673,0
6552,7213,0
6552,8173,0
6552,8923,0
6562,353,0
6562,413,0
6562,473,0
6562,543,0
6562,1543,0
6562,2663,0
6562,2993,0
6562,3223,0
6562,3433,0
6562,3463,0
6562,5653,0
6562,6563,1
6562,6573,0
6562,6933,0
6562,7543,0
6562,7933,0
6562,8373,0
6562,8803,0
6562,9973,0
6572,353,0
6572,413,0
6572,473,0
6572,543,0
6572,1543,0
6572,2443,0
6572,2663,0
6572,2993,0
6572,3283,0
6572,3433,0
6572,3463,0
6572,6563,0
6572,6573,1
6572,6693,0
6572,6933,0
6572,6943,0
6572,7543,0
6572,8373,0
6572,8803,0
6572,9933,0
6572,9973,0
6582,343,0
6582,643,0
6582,1083,0
6582,2073,0
6582,2503,0
6582,2763,0
6582,3123,0
6582,3753,0
6582,3973,0
6582,4083,0
6582,4263,0
6582,4403,0
6582,4903,0
6582,6233,0
6582,6583,1
6582,6743,0
6582,8183,0
6582,8233,0
6582,8443,0
6582,8833,0
6582,9063,0
6582,9303,0
6582,9723,0
6582,9903,0
6592,443,0
6592,2123,0
6592,2233,0
6592,3213,0
6592,3323,0
6592,3623,0
6592,3813,0
6592,5203,0
6592,6333,0
6592,6543,0
6592,6593,1
6592,7203,0
6592,7373,0
6592,8163,0
6592,9393,0
6592,9433,0
6592,9693,0
6602,113,0
6602,793,0
6602,1693,0
6602,2173,0
6602,2853,0
6602,2943,0
6602,3293,0
6602,3743,0
6602,4843,0
6602,6003,0
6602,6153,0
6602,6373,0
6602,6603,1
6602,7063,0
6602,7313,0
6602,7493,0
6602,7863,0
6602,8293,0
6602,9943,0
6612,503,0
6612,1033,0
6612,1793,0
6612,1803,0
6612,3163,0
6612,3603,0
6612,4073,0
6612,4123,0
6612,4413,0
6612,4503,0
6612,4593,0
6612,4643,0
6612,6183,0
6612,6413,0
6612,6613,1
6612,7703,0
6612,7983,0
6612,8013,0
6622,683,0
6622,1183,0
6622,1193,0
6622,1293,0
6622,1923,0
6622,2013,0
6622,3143,0
6622,3493,0
6622,4833,0
6622,5923,0
6622,6223,0
6622,6323,0
6622,6463,0
6622,6623,1
6622,6783,0
6622,7183,0
6622,8263,0
6622,8763,0
6622,8973,0
6632,183,0
6632,1143,0
6632,2303,0
6632,2383,0
6632,2553,0
6632,2863,0
6632,3103,0
6632,5063,0
6632,5113,0
6632,6283,0
6632,6633,1
6632,7523,0
6632,7613,0
6632,7873,0
6632,8563,0
6632,8723,0
6632,8783,0
6632,8813,0
6632,8893,0
6632,9293,0
6642,713,0
6642,883,0
6642,1533,0
6642,1963,0
6642,2163,0
6642,3393,0
6642,3613,0
6642,3683,0
6642,5093,0
6642,5183,0
6642,5203,0
6642,5223,0
6642,5603,0
6642,5743,0
6642,6643,1
6642,6833,0
6642,7423,0
6642,7713,0
6642,8283,0
6642,9093,0
6652,33,0
6652,383,0
6652,623,0
6652,813,0
6652,2203,0
6652,2413,0
6652,4003,0
6652,5473,0
6652,6133,0
6652,6203,0
6652,6383,0
6652,6653,1
6652,6793,0
6652,6973,0
6652,8303,0
6652,8523,0
6652,8593,0
6652,8603,0
6652,9173,0
6652,9543,0
6662,1013,0
6662,1063,0
6662,1113,0
6662,1123,0
6662,1243,0
6662,1333,0
6662,2133,0
6662,2893,0
6662,3083,0
6662,3243,0
6662,4473,0
6662,4603,0
6662,4893,0
6662,5023,0
6662,5383,0
6662,5543,0
6662,5833,0
6662,5893,0
6662,6663,1
6662,7753,0
6662,9073,0
6662,9263,0
6672,513,0
6672,1223,0
6672,2063,0
6672,3643,0
6672,3733,0
6672,4053,0
6672,4793,0
6672,6263,0
6672,6553,0
6672,6673,1
6672,7213,0
6672,8063,0
6672,8173,0
6672,8923,0
6682,103,0
6682,853,0
6682,1383,0
6682,2453,0
6682,2873,0
6682,3833,0
6682,4033,0
6682,4233,0
6682,4573,0
6682,4583,0
6682,4743,0
6682,4923,0
6682,5683,0
6682,6093,0
6682,6513,0
6682,6683,1
6682,6873,0
6682,7113,0
6682,7223,0
6682,7433,0
6682,7593,0
6682,8153,0
6682,8413,0
6682,8433,0
6682,9113,0
6682,9283,0
6692,413,0
6692,1543,0
6692,2443,0
6692,3283,0
6692,3843,0
6692,6693,1
6692,6943,0
6692,7543,0
6692,7803,0
6692,8803,0
6692,8853,0
6692,9533,0
6692,9843,0
6692,9933,0
6692,9973,0
6702,1743,0
6702,2623,0
6702,3853,0
6702,4913,0
6702,5913,0
6702,6393,0
6702,6703,1
6702,7073,0
6702,7123,0
6702,7273,0
6702,7483,0
6702,7643,0
6702,7893,0
6702,8053,0
6702,9273,0
6712,1283,0
6712,2803,0
6712,3723,0
6712,3953,0
6712,4013,0
6712,4423,0
6712,6713,1
6712,7143,0
6712,8103,0
6712,8463,0
6712,8933,0
6712,9133,0
6712,9493,0
6722,803,0
6722,2113,0
6722,3373,0
6722,3673,0
6722,5473,0
6722,6723,1
6722,6793,0
6722,7193,0
6722,7883,0
6722,8033,0
6722,8213,0
6722,8593,0
6722,8993,0
6722,9023,0
6722,9363,0
6732,63,0
6732,523,0
6732,1163,0
6732,1613,0
6732,2723,0
6732,3193,0
6732,3333,0
6732,3943,0
6732,5193,0
6732,6733,1
6732,7243,0
6732,8043,0
6732,8943,0
6732,9603,0
6732,9923,0
6742,343,0
6742,643,0
6742,1083,0
6742,1323,0
6742,2073,0
6742,2503,0
6742,3123,0
6742,3753,0
6742,3973,0
6742,4083,0
6742,4263,0
6742,4403,0
6742,4903,0
6742,4963,0
6742,6233,0
6742,6583,0
6742,6743,1
6742,8183,0
6742,8233,0
6742,8443,0
6742,8833,0
6742,9063,0
6742,9303,0
6742,9723,0
6742,9903,0
6752,3,0
6752,533,0
6752,613,0
6752,1043,0
6752,1093,0
6752,1203,0
6752,2913,0
6752,3893,0
6752,4183,0
6752,4983,0
6752,5873,0
6752,6753,1
6752,7583,0
6752,7913,0
6752,8503,0
6752,8713,0
6752,9003,0
6762,553,0
6762,703,0
6762,1773,0
6762,1843,0
6762,2573,0
6762,3033,0
6762,3953,0
6762,4523,0
6762,4943,0
6762,5983,0
6762,6763,1
6772,103,0
6772,1383,0
6772,1753,0
6772,2353,0
6772,3133,0
6772,3773,0
6772,3833,0
6772,4583,0
6772,4923,0
6772,5683,0
6772,6093,0
6772,6503,0
6772,6773,1
6772,6873,0
6772,7433,0
6772,9113,0
6772,9283,0
6782,683,0
6782,1193,0
6782,1293,0
6782,1923,0
6782,2013,0
6782,3143,0
6782,3193,0
6782,3493,0
6782,4833,0
6782,5263,0
6782,5923,0
6782,6623,0
6782,6783,1
6782,7183,0
6782,8243,0
6782,8263,0
6782,9333,0
6782,9353,0
6792,383,0
6792,623,0
6792,803,0
6792,813,0
6792,2113,0
6792,3373,0
6792,3673,0
6792,4003,0
6792,5473,0
6792,6203,0
6792,6653,0
6792,6723,0
6792,6793,1
6792,7193,0
6792,8593,0
6792,8603,0
6792,8993,0
6792,9023,0
6792,9173,0
6792,9363,0
6792,9543,0
6802,323,0
6802,1003,0
6802,1973,0
6802,2323,0
6802,2673,0
6802,2733,0
6802,4213,0
6802,4363,0
6802,4443,0
6802,5643,0
6802,6123,0
6802,6303,0
6802,6473,0
6802,6803,1
6802,7163,0
6802,7653,0
6802,9503,0
6802,9623,0
6812,1023,0
6812,1373,0
6812,1863,0
6812,2253,0
6812,3793,0
6812,4113,0
6812,4133,0
6812,5163,0
6812,5283,0
6812,5313,0
6812,5443,0
6812,5553,0
6812,6533,0
6812,6813,1
6812,7253,0
6812,7333,0
6812,8843,0
6812,9703,0
6822,203,0
6822,1423,0
6822,1813,0
6822,2083,0
6822,2533,0
6822,3263,0
