x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
-25.9082,42.3923,-107.1075,4,5,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,214
-31.0315,50.8172,-128.3114,4,6,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,215
-36.2634,59.3978,-149.923,4,7,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,216
-41.4067,67.8105,-171.1269,4,8,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,217
-46.6589,76.3788,-192.7385,4,9,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,218
-51.8221,84.7792,-213.9424,4,10,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,219
9.8822,0.4465,0.6303,0,1,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,220
19.7699,0.6668,0.8842,0,2,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,221
29.6578,0.875,1.1381,0,3,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,222
39.9955,1.0797,1.4036,0,4,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,223
49.8839,1.2631,1.6575,0,5,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,224
59.7726,1.4344,1.9114,0,6,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,225
69.6614,1.5935,2.1654,0,7,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,226
79.5505,1.7406,2.4193,0,8,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,227
89.4397,1.8755,2.6732,0,9,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,228
99.329,1.9983,2.9272,0,10,T22,0.0241,0.0257,1,93.8536,0.2141,0.3763,229
1.9082,9.5779,21.029,2,1,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,230
4.1176,18.8925,41.8702,2,2,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,231
6.3462,28.2026,62.7114,2,3,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,232
8.6382,37.6904,83.9613,2,4,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,233
10.9501,47.1735,105.2111,2,5,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,234
13.237,56.4694,126.0524,2,6,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,235
15.543,65.7606,146.8936,2,7,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,236
17.9139,75.229,168.1434,2,8,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,237
20.2585,84.5105,188.9847,2,9,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,238
22.6688,93.969,210.2345,2,10,T23,1.341,1.5201,1,54.0356,0.3335,-0.2209,239
-9.1519,2.5054,-6.6329,5,1,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,240
-18.5061,5.5681,-13.7424,5,2,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,241
-27.8555,8.6451,-20.852,5,3,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,242
-36.8543,11.6215,-27.6982,5,4,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,243
-45.8487,14.6111,-34.5444,5,5,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,244
-55.1844,17.7296,-41.6539,5,6,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,245
-64.5153,20.8623,-48.7635,5,7,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,246
-73.4961,23.8924,-55.6097,5,8,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,247
-82.8177,27.0529,-62.7192,5,9,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,248
-92.1344,30.2276,-69.8287,5,10,T24,2.8274,-0.6708,1,75.2833,0.4526,0.2133,249
6.4135,-6.9221,14.028,10,1,T25,-0.838,1.1681,1,77.012,0.143,0.3231,250
12.8808,-14.1389,28.1032,10,2,T25,-0.838,1.1681,1,77.012,0.143,0.3231,251
19.3374,-21.3652,42.1784,10,3,T25,-0.838,1.1681,1,77.012,0.143,0.3231,252
25.7836,-28.6009,56.2537,10,4,T25,-0.838,1.1681,1,77.012,0.143,0.3231,253
32.2191,-35.846,70.3289,10,5,T25,-0.838,1.1681,1,77.012,0.143,0.3231,254
38.644,-43.1005,84.4042,10,6,T25,-0.838,1.1681,1,77.012,0.143,0.3231,255
45.0583,-50.3644,98.4794,10,7,T25,-0.838,1.1681,1,77.012,0.143,0.3231,256
51.4619,-57.6378,112.5546,10,8,T25,-0.838,1.1681,1,77.012,0.143,0.3231,257
